Question,OriginalQuestion,phi_dsl_nocot,phi_dsl_cot,phi_sparql_nocot,phi_sparql_cot,qwen_dsl_nocot,qwen_dsl_cot,qwen_sparql_nocot,qwen_sparql_cot,judge_verdict,judge_reason
What techniques does Junk Data utilize to bypass security measures?,What methods does Junk Data employ to evade security defenses?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same methods/techniques Junk Data uses to evade/bypass security defenses/measures.
On which platforms does Application or System Exploitation occur or function?,Which platform does Application or System Exploitation target or operate on?,True,True,True,False,False,True,True,True,EQUIVALENT,Both questions ask about the platforms on which Application or System Exploitation occurs or operates.
What security protocols are typically vulnerable to being circumvented by Phishing tactics?,Identify the security protocols that Phishing can circumvent.,False,True,False,True,False,True,False,False,EQUIVALENT,Both questions ask about the same security protocols and the relationship of being circumvented by Phishing.
"What security measures can Direct Volume Access evade, bypass, or disable effectively?","What are the defenses that Direct Volume Access can successfully evade, bypass, or disable?",False,True,True,False,False,False,False,False,EQUIVALENT,"The paraphrase maintains the same entities and relationship, asking about the same security measures that Direct Volume Access can evade, bypass, or disable."
What tactics do Broadcast Receivers use to circumvent the defenses of security systems?,Can you describe the methods by which Broadcast Receivers evades the defenses of security systems?,False,False,False,False,False,False,False,True,EQUIVALENT,Both questions ask about the same entities (Broadcast Receivers and security systems) and the same relationship (methods/tactics to evade/circumvent defenses).
What methods does the Abuse Elevation Control Mechanism utilize to avoid being detected by defense systems?,How does Abuse Elevation Control Mechanism manage to evade detection by defenses?,False,False,False,False,False,True,False,False,EQUIVALENT,Both questions ask about the methods used by the Abuse Elevation Control Mechanism to avoid detection by defense systems.
What are the other names by which the TeamTNT group is also known?,What are the alternate designations of the TeamTNT group?,False,False,False,True,False,False,False,False,EQUIVALENT,Both questions ask for the alternate names or designations of the TeamTNT group.
What security controls are vulnerable to the technique of OS Credential Dumping?,Which security controls are susceptible to OS Credential Dumping?,False,False,False,True,False,False,False,True,EQUIVALENT,Both questions ask about the same security controls and the same technique of OS Credential Dumping.
What security protocols or measures are vulnerable to being compromised or undermined by Wordlist Scanning?,What security protocols or measures can Wordlist Scanning compromise or undermine?,True,False,True,True,False,True,False,False,EQUIVALENT,Both questions ask about the same security protocols or measures that can be compromised or undermined by Wordlist Scanning.
What security protocols are vulnerable to being circumvented or compromised by an Adversary-in-the-Middle?,What security protocols are bypassed or compromised by Adversary-in-the-Middle?,False,False,True,False,False,False,False,False,EQUIVALENT,"The paraphrase maintains the same entities and relationship, only varying the surface wording."
What does DNS/Passive DNS ultimately aim to identify or track?,What is the ultimate target of DNS/Passive DNS?,False,False,False,False,False,False,False,False,NOT_EQUIVALENT,"The original question asks for the ultimate target of DNS/Passive DNS, while the paraphrase asks about what DNS/Passive DNS aims to identify or track, which could imply a different scope or intent."
What techniques do Third-party Software employ to bypass the defenses of security systems?,Can you describe the methods by which Third-party Software evades the defenses of security systems?,False,False,False,False,False,True,False,False,EQUIVALENT,Both questions ask about the techniques or methods used by Third-party Software to evade or bypass security system defenses.
What are the known aliases of the notorious group known as the Aquatic Panda?,What are the pseudonyms of the Aquatic Panda group?,False,False,False,True,False,False,False,False,EQUIVALENT,"The paraphrase preserves the original question's meaning, asking for the pseudonyms/aliases of the Aquatic Panda group."
What techniques does Asynchronous Procedure Call utilize to circumvent security systems?,What methods does Asynchronous Procedure Call employ to evade security defenses?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same methods/techniques used by Asynchronous Procedure Call to evade/circumvent security defenses/systems.
How does Modify Parameter manage to bypass the existing security measures?,In what ways does Modify Parameter evade the defenses put in place?,True,False,False,False,False,True,True,False,EQUIVALENT,Both questions ask about the methods Modify Parameter uses to evade or bypass security defenses.
What defense mechanisms can be bypassed by an Attack PC via USB Connection?,Which defense strategies can be evaded by Attack PC via USB Connection?,True,False,True,True,False,True,True,False,EQUIVALENT,Both questions ask about the same defense strategies/mechanisms that can be bypassed by an Attack PC via USB Connection.
Which defense mechanisms can be compromised by JavaScript exploits?,What defense mechanisms are vulnerable to exploitation by JavaScript?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same defense mechanisms and their vulnerability to JavaScript exploitation.
What is the primary target platform for Subvert Trust Controls attacks?,Which platform serves as the primary focus for Subvert Trust Controls attacks?,False,True,True,True,False,True,True,True,EQUIVALENT,Both questions ask for the primary platform targeted by Subvert Trust Controls attacks.
What is the purpose of a Domain Account?,What is the intention behind Domain Account?,False,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask about the purpose or intention behind a Domain Account, referring to the same entity and relationship."
On what operating systems or platforms is Modify System Image typically executed or deployed?,On which platform is Modify System Image typically deployed or executed?,True,True,True,True,False,True,True,True,EQUIVALENT,Both questions ask about the platforms or operating systems where Modify System Image is typically executed or deployed.
What methods do attackers employing Premium SMS Toll Fraud use to bypass or evade existing security measures?,What defenses can Premium SMS Toll Fraud evade or circumvent?,False,False,False,True,False,True,False,False,EQUIVALENT,Both questions ask about the methods used to evade or circumvent defenses against Premium SMS Toll Fraud.
On which systems does DLL Search Order Hijacking typically occur?,Which platform does DLL Search Order Hijacking target or operate on?,True,False,True,True,False,False,True,False,EQUIVALENT,Both questions ask about the systems or platforms where DLL Search Order Hijacking occurs.
What security defense evasion techniques are used by an Internet Accessible Device?,What methods does Internet Accessible Device employ to evade security defenses?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same methods or techniques used by Internet Accessible Devices to evade security defenses.
What is Firmware primarily intended for use on?,What type of platform is Firmware typically designed for?,False,True,True,False,False,True,True,False,EQUIVALENT,Both questions ask about the primary platform or use case for Firmware.
What is the last reported time frame for the operation known as Operation Wocao?,What was the last known activity time for Operation Wocao?,False,False,False,False,True,False,False,False,EQUIVALENT,Both questions ask for the last known or reported time frame of Operation Wocao.
Which security features are vulnerable to the exploits of a Malicious File?,What security features are bypassed by Malicious File?,False,False,False,True,False,True,False,False,EQUIVALENT,Both questions ask about the security features that are compromised by a Malicious File.
What platforms are frequently targeted by malware that leverages the Cloud Instance Metadata API?,What type of platform is often compromised by Cloud Instance Metadata API malware?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the platforms frequently targeted by malware using the Cloud Instance Metadata API.
What is the fundamental purpose of Automated Collection?,What is the primary objective of a Automated Collection?,True,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask for the main goal or purpose of Automated Collection, using synonymous terms."
What is the primary focus area of Peirates concentrated on?,What platform does Peirates have its core focus on?,False,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask about the main focus of Peirates, preserving the entity and the relationship."
What platforms do Regsvcs/Regasm typically run on?,On which platform is Regsvcs/Regasm typically deployed or executed?,False,True,True,True,False,True,True,True,EQUIVALENT,Both questions ask about the platforms on which Regsvcs/Regasm are typically deployed or executed.
What is the primary purpose of Data Staged?,What is the main objective of Data Staged?,False,False,False,False,False,False,False,False,EQUIVALENT,"The paraphrase preserves the original meaning, asking about the main objective/purpose of Data Staged."
What security controls or defenses may be compromised or disabled by Re-opened Applications?,What types of defenses or security controls can Re-opened Applications compromise or disable?,True,False,False,False,False,False,False,True,EQUIVALENT,"The paraphrase maintains the same entities and relationship, asking about the security controls or defenses that can be compromised or disabled by Re-opened Applications."
What types of security controls are ineffective against Sudo?,What security measures are unable to prevent Sudo?,False,False,False,False,False,False,True,False,EQUIVALENT,Both questions ask about the same entities (security measures/controls) and the same relationship (ineffectiveness against Sudo).
What platform is typically targeted by malware that utilizes the Exploit TEE Vulnerability?,What type of platform is often compromised by Exploit TEE Vulnerability malware?,False,True,True,False,False,False,False,True,EQUIVALENT,Both questions ask about the type of platform commonly affected by malware that exploits TEE vulnerabilities.
What primary purpose do Code Signing Certificates serve on a given platform?,For which platform is Code Signing Certificates primarily intended?,False,True,True,True,False,False,False,True,NOT_EQUIVALENT,"The original question asks about the platform for which Code Signing Certificates are primarily intended, while the paraphrase asks about the primary purpose of Code Signing Certificates on a given platform, changing the focus from the platform to the purpose."
When did the 2016 Ukraine Electric Power Attack take place?,At what point in time did 2016 Ukraine Electric Power Attack last occur?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask for the time when the 2016 Ukraine Electric Power Attack occurred.
What security measures can Rename System Utilities potentially evade or bypass?,What are the security controls or measures that Rename System Utilities can bypass or evade?,False,True,True,False,False,True,True,True,EQUIVALENT,"The paraphrase maintains the same entities and relationship, asking about the security measures that Rename System Utilities can evade or bypass."
What system does the Mythic software support?,What system does Mythic cater to?,False,False,True,False,False,False,False,False,EQUIVALENT,"Both questions ask about the system that Mythic supports/caters to, preserving the same entity and relationship."
What is the primary objective associated with Uncommonly Used Port?,What is the primary goal of Uncommonly Used Port?,False,False,True,False,False,False,False,False,EQUIVALENT,"The paraphrase maintains the same entities and relationship, only altering the surface wording."
What types of security measures are vulnerable to exploitation by a Botnet?,What defensive techniques can be compromised by Botnet?,False,True,False,True,False,True,False,False,EQUIVALENT,Both questions ask about the same entities (defensive techniques/security measures) and the same relationship (compromised by/vulnerable to exploitation by a Botnet).
What defensive techniques are vulnerable to a Data Historian Compromise?,What defensive techniques can be compromised by Data Historian Compromise?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the defensive techniques that can be affected by a Data Historian Compromise.
What security measures can Malware evade or bypass through?,What are the security controls or measures that Malware can bypass or evade?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same security measures and the same relationship of evasion or bypassing by Malware.
What methods enable SSH Hijacking to successfully breach or penetrate security systems and defenses?,How does SSH Hijacking manage to breach or penetrate security systems and defenses?,False,False,False,False,False,False,True,False,EQUIVALENT,Both questions ask about the methods or ways SSH Hijacking breaches security systems and defenses.
What is the purpose of an External Remote Services attack?,What is the objective of an External Remote Services attack?,False,False,False,False,False,False,False,False,EQUIVALENT,"The terms ""objective"" and ""purpose"" are synonymous in this context, preserving the meaning and intent of the original question."
What security measures do Threat Intel Vendors typically employ evasion techniques against?,What techniques does Threat Intel Vendors use to bypass security measures?,False,False,False,False,False,False,False,True,EQUIVALENT,"Both questions ask about the techniques Threat Intel Vendors use to evade security measures, preserving the same entities and relationship."
On what typical platform does Component Object Model Hijacking occur?,On which platform is Component Object Model Hijacking typically deployed or executed?,True,True,True,True,False,True,True,True,EQUIVALENT,Both questions ask about the typical platform where Component Object Model Hijacking occurs.
What security vulnerabilities or weaknesses does Subvert Trust Controls target or take advantage of?,What are the security weaknesses or vulnerabilities that Subvert Trust Controls exploits or leverages?,False,True,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same security vulnerabilities or weaknesses that Subvert Trust Controls exploits or leverages.
What platform is Confluence specifically intended to operate on?,On which platform is Confluence designed to function effectively?,False,True,True,True,False,True,True,True,EQUIVALENT,Both questions ask about the specific platform on which Confluence is designed to function.
What is Rogue Wi-Fi Access Points primarily designed for use on?,What platform is Rogue Wi-Fi Access Points specifically tailored for?,False,True,True,False,False,False,True,False,EQUIVALENT,Both questions ask about the specific platform or use case for which Rogue Wi-Fi Access Points are designed.
What platform is primarily linked to the SILENTTRINITY malware?,What is the main platform associated with SILENTTRINITY?,False,True,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the primary platform associated with SILENTTRINITY.
What type of platform is targeted or exploited by the Denial of View attack?,Which platform does Denial of View target or operate on?,False,False,True,True,False,True,False,True,EQUIVALENT,Both questions ask about the platform targeted or operated on by the Denial of View attack.
What vulnerabilities or weaknesses does External Defacement typically target or take advantage of?,What are the security weaknesses or vulnerabilities that External Defacement exploits or leverages?,True,False,False,False,False,False,True,False,EQUIVALENT,Both questions ask about the same vulnerabilities or weaknesses that External Defacement exploits.
What defense mechanisms are vulnerable to Malicious Shell Modification?,Which defense strategies can be evaded by Malicious Shell Modification?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same entities (defense strategies/mechanisms) and the same relationship (vulnerability to Malicious Shell Modification).
"What security systems or defenses can Permission Groups Discovery potentially compromise, disable, or circumvent?","What types of defenses or security systems can Permission Groups Discovery compromise, disable, or bypass?",True,False,True,False,False,False,False,False,EQUIVALENT,"The paraphrase maintains the same entities and relationship, only varying the surface wording and syntax."
What platforms does the Standard Cryptographic Protocol specifically target or operate on?,Which platform does Standard Cryptographic Protocol target or operate on?,False,True,False,True,False,True,True,True,EQUIVALENT,"The paraphrase maintains the same entities and relationship, only broadening the scope slightly with ""platforms"" instead of ""platform,"" which does not change the core meaning."
Which countermeasures fail to be effective against the Authentication Package?,What countermeasures are ineffective against Authentication Package?,False,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask about the same entities and relationship, seeking countermeasures that are ineffective against the Authentication Package."
What security measures can potentially be compromised or disabled by assigning the Add Office 365 Global Administrator Role?,What types of defenses or security controls can Add Office 365 Global Administrator Role compromise or disable?,False,True,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same security measures that can be compromised or disabled by the Add Office 365 Global Administrator Role.
What security features can be circumvented by Taint Shared Content?,What security features are bypassed by Taint Shared Content?,True,True,True,False,False,False,True,False,EQUIVALENT,Both questions ask about the same security features and the relationship of being bypassed or circumvented by Taint Shared Content.
What security controls are vulnerable to the Masquerade Task or Service?,Which security controls are susceptible to Masquerade Task or Service?,False,False,False,True,False,False,True,False,EQUIVALENT,"The paraphrase maintains the same meaning, entities, and relationship as the original question."
What security controls are vulnerable to exploitation through the Windows Command Shell?,Which security controls are susceptible to Windows Command Shell?,False,False,True,True,False,False,False,False,EQUIVALENT,Both questions ask about the same security controls and their vulnerability to the Windows Command Shell.
Which security measures are susceptible to exploitation by Credentials from Password Stores?,What defense mechanisms are vulnerable to exploitation by Credentials from Password Stores?,True,False,False,True,False,False,False,False,EQUIVALENT,Both questions ask about the same entities (defense mechanisms/security measures) and the same relationship (vulnerability to exploitation by Credentials from Password Stores).
What methods does Environmental Keying utilize to avoid being detected and sustain its malicious presence?,What techniques does Environmental Keying use to evade detection and remain active?,False,False,False,False,False,False,False,False,EQUIVALENT,"The paraphrase maintains the same entities and relationship, asking about the techniques/methods Environmental Keying uses to evade detection and remain active."
What other names are associated with the TA2541 group?,What are the alternate designations of the TA2541 group?,False,False,False,True,False,False,False,False,EQUIVALENT,Both questions ask for the alternate names or designations of the TA2541 group.
How do attackers typically employ Downgrade to Insecure Protocols to bypass the defenses of security systems?,Can you describe the methods by which Downgrade to Insecure Protocols evades the defenses of security systems?,False,False,False,False,False,False,True,False,EQUIVALENT,Both questions ask about the methods used to evade security systems through Downgrade to Insecure Protocols.
What is the primary goal of exploiting Access Calendar Entries?,What is the objective of an Access Calendar Entries attack?,False,False,False,False,False,True,False,True,EQUIVALENT,Both questions ask about the main purpose or goal of the Access Calendar Entries attack.
What is the core objective of Symmetric Cryptography?,What is the primary goal of Symmetric Cryptography?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask for the main purpose or primary goal of Symmetric Cryptography.
What security features does Timestomp typically evade or circumvent?,What security features are bypassed by Timestomp?,False,True,True,False,False,True,False,False,EQUIVALENT,Both questions ask about the same security features and the relationship of being bypassed or evaded by Timestomp.
"What PowerShell scripts are a hallmark of, and what asset is the focal point of, the Triada attack pattern?","What asset is at the center of the attack pattern that utilizes PowerShell scripts, a distinguishing feature of the Triada?",False,False,False,False,True,False,True,False,EQUIVALENT,Both questions ask about the same asset and the relationship between PowerShell scripts and the Triada attack pattern.
What countermeasure is most likely to effectively mitigate the risks posed by PlugX?,What defensive strategy is most effective in mitigating the risks associated with PlugX?,False,True,True,True,True,False,True,True,EQUIVALENT,"Both questions ask about the most effective method to mitigate risks associated with PlugX, using different but synonymous terms."
"What kind of target asset is typically compromised by the Sykipot, often using PowerShell scripts as part of its attack strategy?","What type of asset is the Sykipot typically designed to compromise, often employing PowerShell scripts in its attack?",False,True,False,False,False,False,True,False,EQUIVALENT,Both questions ask about the type of asset typically compromised by Sykipot and mention the use of PowerShell scripts in its attack.
What attack pattern is utilized by the Ginp?,What type of attack pattern does the Ginp employ?,False,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask about the attack pattern used by Ginp, preserving the same entities and relationship."
How might operating on Windows Registers contribute to preventing the dissemination of the Cerberus attack pattern?,In what way can the course of action that involves operating on Windows Registers help to prevent the spread of Cerberus and its associated attack pattern?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same relationship between operating on Windows Registers and preventing the spread of the Cerberus attack pattern.
What malware tools such as AuTo Stealer are typically associated with which type of attack pattern?,What kind of attack pattern is characteristic of malware tools like AuTo Stealer?,False,False,False,False,False,True,True,False,EQUIVALENT,Both questions ask about the attack pattern characteristic of malware tools like AuTo Stealer.
"What asset is primarily targeted by the attack pattern that utilizes PowerShell scripts, as seen in the BOOTRASH?","What asset is the main focus of the attack pattern that incorporates PowerShell scripts, used by the BOOTRASH?",False,False,False,False,True,False,True,False,EQUIVALENT,"Both questions ask about the primary asset targeted by the attack pattern that uses PowerShell scripts, as associated with BOOTRASH."
How does the malware associated with the American campaigns attributed to Ajax Security Team execute its malicious operations?,In what way does the malware used in American campaigns attributed to Ajax Security Team conduct its attack?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the method of attack used by the malware in American campaigns attributed to Ajax Security Team.
What asset is being targeted by the attack pattern that utilizes PowerShell scripts operated by the gh0st?,Which asset is the target of the attack pattern that employs PowerShell scripts used by the gh0st?,False,False,False,False,True,False,False,False,EQUIVALENT,Both questions ask about the same asset targeted by the same attack pattern using PowerShell scripts by the gh0st.
What asset typically becomes the focus of an attack that leverages PowerShell scripts as part of the POSHSPY tactic?,What asset is usually targeted by the attack pattern that utilizes PowerShell scripts as a tool of the POSHSPY?,False,False,False,False,True,True,True,False,EQUIVALENT,Both questions ask about the same asset targeted by the same attack pattern using PowerShell scripts in the context of POSHSPY.
What impact do modular backdoor behaviors have on the progression of a MuddyWater operation?,How do the behaviors of a modular backdoor influence the progression of a MuddyWater campaign?,False,False,False,False,False,False,True,False,EQUIVALENT,Both questions ask about the impact of modular backdoor behaviors on the progression of a MuddyWater campaign/operation.
What tactics can be employed to identify the malicious operations associated with the malware operated by the group behind Operation CuckooBees?,How can we detect the malicious activities of the malware used by the group responsible for Operation CuckooBees?,True,True,True,False,True,True,True,True,EQUIVALENT,Both questions ask about methods to identify the malicious activities/operations of the malware used by the group responsible for Operation CuckooBees.
What course of action targets Windows Registers and mitigates an attack pattern associated with the presence of DCSrv?,"What attack pattern is mitigated by the course of action that targets Windows Registers, and is associated with the presence of DCSrv?",False,False,False,False,False,False,False,False,NOT_EQUIVALENT,"The original question asks for the attack pattern mitigated by a specific course of action, while the paraphrase asks for the course of action that mitigates the attack pattern."
To what extent does the implementation of Connection Proxy Mitigation reduce the consequences of a worm attack?,To what extent does Connection Proxy Mitigation mitigate the impact of worm?,True,True,True,True,True,True,True,True,EQUIVALENT,Both questions ask about the extent to which Connection Proxy Mitigation reduces the impact of a worm attack.
What action taken on Windows Registers could potentially prevent the OSX/Shlayer attack pattern from unfolding?,How can the course of action that involves operating on Windows Registers help to prevent the attack pattern associated with OSX/Shlayer?,False,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask about the same action on Windows Registers to prevent the same attack pattern, OSX/Shlayer."
"What is the primary target of the attack pattern that leverages PowerShell scripts, as employed by the Zen?","What asset is the main focus of the attack pattern that incorporates PowerShell scripts, used by the Zen?",False,False,False,False,True,False,False,False,EQUIVALENT,"Both questions ask about the primary target or main focus of the attack pattern that uses PowerShell scripts, as employed by the Zen."
What types of attack patterns are typically utilized by Dendroid to disperse and compromise systems?,What kind of attack pattern is commonly used by Dendroid to spread and infect systems?,False,False,False,False,False,False,False,False,EQUIVALENT,"The paraphrase maintains the same entities and relationship, asking about the types of attack patterns used by Dendroid to spread and infect systems."
Can Resource Hijacking Mitigation techniques effectively stop the spread of a worm?,Can Resource Hijacking Mitigation prevent the propagation of worm?,True,True,True,False,True,True,True,True,EQUIVALENT,"The paraphrase maintains the same entities (Resource Hijacking Mitigation, worm) and the same relationship (preventing propagation/spread)."
What methods are typically used by malicious software to obtain unauthorized access to users' bank account information?,How do malware programs steal bank account details?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the methods used by malware to access bank account details.
What is the main target of the attack pattern that utilizes PowerShell scripts as a key component of Kwampirs?,"What asset is the primary target of the attack pattern that employs PowerShell scripts, a key component of the Kwampirs?",False,False,False,False,True,False,False,False,EQUIVALENT,Both questions ask about the main target of the attack pattern that uses PowerShell scripts as a key component of Kwampirs.
What attack pattern is typically linked to the exploitation of DEATHRANSOM malware?,What is the attack pattern associated with DEATHRANSOM tools?,False,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask about the attack pattern associated with DEATHRANSOM tools, preserving the same entities and relationship."
What attack pattern is employed by the tool known as USBStealer?,What is the attack pattern utilized by the tool associated with the USBStealer?,True,False,True,True,True,True,True,False,EQUIVALENT,Both questions ask about the attack pattern used by the tool USBStealer.
What measures can be implemented to avoid the installation of TangleBot on a system?,What crucial step can be taken to prevent the installation of TangleBot on a system?,False,False,True,False,True,True,True,False,EQUIVALENT,Both questions ask about the same measures to prevent the installation of TangleBot on a system.
What asset is typically targeted by an attack employing PowerShell scripts as a component of the 4H RAT?,What asset is usually targeted by the attack pattern that utilizes PowerShell scripts as a tool of the 4H RAT?,False,True,False,False,True,False,True,False,EQUIVALENT,Both questions ask about the same asset targeted by the same attack pattern using PowerShell scripts in the context of the 4H RAT.
What type of attack pattern is typically employed by DRATzarus?,Which attack pattern does DRATzarus usually utilize?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the typical attack pattern used by DRATzarus.
What malicious tactics does the WastedLocker employ to execute its operations?,What kind of attack pattern does the WastedLocker use to carry out its malicious activities?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the specific tactics or attack patterns used by WastedLocker for its malicious activities.
What malware technique is utilized by the malware in American campaigns associated with the Chimera threat actor?,What attack technique does the malware employed in American campaigns attributed to Chimera utilize?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same malware technique used in American campaigns linked to the Chimera threat actor.
What steps can a network administrator take to mitigate the impact of Mori on a computer network?,What countermeasure can be taken to minimize the effects of Mori on a computer network?,False,True,True,True,False,False,True,False,EQUIVALENT,"Both questions ask about the same entities (Mori, computer network) and the same relationship (mitigation steps)."
What impact do modular backdoors have within the scope of a Ke3chang operation?,What effects do the actions of a modular backdoor have in the context of a Ke3chang campaign?,False,False,True,False,False,False,False,False,EQUIVALENT,Both questions ask about the impact of modular backdoors in the context of a Ke3chang campaign.
What asset is primarily targeted by the attack pattern that incorporates PowerShell scripts as part of the Saint Bot?,What asset is primarily affected by the attack pattern that utilizes PowerShell scripts as part of the Saint Bot?,False,False,False,False,True,False,True,False,EQUIVALENT,Both questions ask about the primary asset affected/targeted by the attack pattern involving PowerShell scripts in the Saint Bot.
What asset is being targeted by an attack pattern that utilizes PowerShell scripts associated with Tangelo?,Which asset is the target of the attack pattern that employs PowerShell scripts used by the Tangelo?,False,False,False,False,True,False,True,True,EQUIVALENT,Both questions ask about the same asset targeted by the same attack pattern using PowerShell scripts associated with Tangelo.
What level of effectiveness does Transmitted Data Manipulation Mitigation have in countering the threat of worm attacks?,How well does Transmitted Data Manipulation Mitigation protect against worm attacks?,True,True,True,True,True,True,True,True,EQUIVALENT,Both questions ask about the effectiveness of Transmitted Data Manipulation Mitigation in protecting against worm attacks.
What asset is typically targeted by an attack that leverages PowerShell scripts as part of the MirageFox attack pattern?,What asset is usually targeted by the attack pattern that utilizes PowerShell scripts as a tool of the MirageFox?,False,True,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same asset targeted by the same attack pattern using PowerShell scripts in the context of MirageFox.
What domains did the perpetrators of Operation Wocao use malware for launching their DDoS attacks against?,What domains did the group behind Operation Wocao target with their DDoS attacks using malware?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the same entities (domains targeted by the group behind Operation Wocao) and the same relationship (DDoS attacks using malware).
What are the malicious tactics employed by the Woody RAT to conduct its cyber attacks?,What kind of attack pattern does the Woody RAT use to carry out its malicious activities?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the tactics or attack patterns used by the Woody RAT for its malicious activities.
What malicious activities does the OopsIE execute by employing its attack pattern?,What kind of attack pattern does the OopsIE use to carry out its malicious activities?,False,False,False,False,False,False,False,False,EQUIVALENT,"Both questions ask about the malicious activities of OopsIE and its attack pattern, preserving the same entities and relationship."
What measures can be implemented to mitigate the impact of Egregor on a computer network?,What countermeasure can be taken to minimize the effects of Egregor on a computer network?,False,True,True,True,False,True,True,True,EQUIVALENT,Both questions ask about the same measures to reduce the impact of Egregor on a computer network.
How can taking control of Windows Registers impact the dissemination of Pisloader and its affiliated malicious tactics?,In what way can the course of action that involves operating on Windows Registers help to prevent the spread of Pisloader and its associated attack pattern?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the impact of operating on Windows Registers to prevent the spread of Pisloader and its related attack patterns.
What tool is primarily linked to the attack pattern employed by Kinsing?,What is the primary attack pattern associated with the tool employed by the Kinsing?,False,False,False,False,False,False,False,False,NOT_EQUIVALENT,"The original question asks for the primary attack pattern associated with the tool, while the paraphrase asks for the tool linked to the attack pattern."
What steps can be taken to prevent and minimize the impact of the Android/Chuli.A threat?,What method can effectively prevent and mitigate the damage caused by Android/Chuli.A?,False,True,True,True,True,True,True,True,EQUIVALENT,"Both questions ask about methods to prevent and reduce the impact of the Android/Chuli.A threat, maintaining the same entities and relationship."
What step must be taken to avert the installation of EvilBunny on a system?,What crucial step can be taken to prevent the installation of EvilBunny on a system?,False,False,False,False,False,False,True,False,EQUIVALENT,Both questions ask about the same crucial step to prevent the installation of EvilBunny on a system.
What attack pattern is typically employed by the entity known as Hi-Zor?,Which attack pattern does Hi-Zor usually utilize?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the typical attack pattern used by Hi-Zor.
How does the modular backdoor's behavior contribute to the objectives of a Patchwork campaign?,What is the role of a modular backdoor's behavior in facilitating the goals of a Patchwork campaign?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the contribution of a modular backdoor's behavior to the objectives of a Patchwork campaign.
What kind of attack pattern is utilized by the Briba?,What type of attack pattern does the Briba employ?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the type of attack pattern used by the Briba.
What are the implications of a modular backdoor within the scope of a Mofang operation?,What effects do the actions of a modular backdoor have in the context of a Mofang campaign?,False,False,False,False,False,False,False,False,EQUIVALENT,Both questions ask about the consequences of a modular backdoor in the context of a Mofang campaign.
What type of attack pattern is employed by the FunnyDream tool to compromise systems?,What type of attack pattern is used by the FunnyDream's tool to compromise systems?,True,True,True,True,True,True,True,False,EQUIVALENT,"The paraphrase preserves the original meaning, entities, and relationship being asked about."
"What type of attack pattern can be thwarted by a course of action centered on manipulating Windows Registers, particularly in the context of Pillowmint?","What type of attack pattern can be prevented by the course of action that involves operating on Windows Registers, specifically in relation to Pillowmint?",False,False,False,False,False,False,False,False,EQUIVALENT,"The paraphrase maintains the same entities (Windows Registers, Pillowmint) and the same relationship (type of attack pattern that can be prevented/thwarted)."
What level of protection does CMSTP Mitigation offer against worm-related cyber threats?,How well does CMSTP Mitigation protect against worm attacks?,True,True,True,True,True,True,True,True,EQUIVALENT,Both questions ask about the level of protection CMSTP Mitigation provides against worm attacks.
What cybersecurity measures help prevent and mitigate attacks from the threat actor DDKONG?,What key component of cybersecurity helps to prevent and mitigate the attacks of DDKONG?,False,False,True,True,True,False,False,True,EQUIVALENT,"Both questions ask about the same cybersecurity measures to prevent and mitigate attacks by the same threat actor, DDKONG."
